conv_65_DOBLAJE,ah,6,interjection
conv_65_DOBLAJE,che,1,interjection
conv_65_DOBLAJE,hhh,1,interjection
conv_66_PUBLICO_Y_PRIVADO,ah,2,interjection
conv_66_PUBLICO_Y_PRIVADO,eh,2,interjection
conv_66_PUBLICO_Y_PRIVADO,jo,1,interjection
dial_04_ALGECIRAS,ah,2,interjection
dial_04_ANTES_ERAS_DE_LA_MISMA_CATEGORIA,ah,1,interjection
dial_04_ANTES_ERAS_DE_LA_MISMA_CATEGORIA,eh,1,interjection
dial_04_ANTES_ERAS_DE_LA_MISMA_CATEGORIA,huy,1,interjection
dial_04_ANTES_ERAS_DE_LA_MISMA_CATEGORIA,puff,1,interjection
dial_04_DICE_UNAS_BURRADAS_BRUTALES,huy,1,interjection
dial_04_DICE_UNAS_BURRADAS_BRUTALES,oh,1,interjection
dial_04_ES_INDIGNANTE_QUE_ESTEN_ASI,ahah,1,interjection
dial_04_LA_ACADEMIA_ES_BUENISIMA,eh,4,interjection
dial_04_LA_ACADEMIA_ES_BUENISIMA,jo,1,interjection
dial_04_PUNTO_HORTERA_Y_ESTO_ES_DE_MUY_MAYORES,eh,1,interjection
dial_04_SE_LO_LLEVÓ_AL_HUERTO,coño,1,interjection
dial_04_SE_LO_LLEVÓ_AL_HUERTO,uh,1,interjection
dial_04_TIENE_CINCO_HIJOS_EN_ECUADOR,ah,1,interjection
dial_04_TIENE_CINCO_HIJOS_EN_ECUADOR,eh,1,interjection
dial_32_A_DENTELLADAS,hola,1,interjection
dial_54_UN_PISITO,ah,2,interjection
entr_26_AUTONOMA_COMPLUTENSE,ah,2,interjection
entr_26_AUTONOMA_COMPLUTENSE,eh,1,interjection
entr_26_CONSERVADURISMO_INDIGENA,eh,1,interjection
entr_26_DILETANTISMO_DESAGRADABLE,eh,3,interjection
entr_26_EN_LA_BIOLOGIA,ea,1,interjection
entr_26_EN_LA_BIOLOGIA,eh,1,interjection
entr_26_QUE_ME_DIJERAS_MAS,eh,1,interjection
entr_26_REYES_DEL_MAMBO,eh,3,interjection
entr_26_SIN_ESFUERZO,eh,1,interjection
entr_26_TRABAJAR_EN_EQUIPO,ah,2,interjection
entr_26_TRADICION,ah,1,interjection
entr_26_TRADICION,eh,1,interjection
entr_27_COMPETIR_26,ah,1,interjection
entr_27_CUENTA_DE_RESULTADOS_22,jolín,2,interjection
entr_27_CUENTA_DE_RESULTADOS_22,uf,1,interjection
entr_27_DINERITO_18,uf,1,interjection
entr_27_EMPRESAS_3,hhh,1,interjection
entr_27_EMPRESAS_3,uf,1,interjection
entr_27_LOS_BUENOS_PERIODICOS_24,ah,1,interjection
entr_27_LOS_BUENOS_PERIODICOS_24,uf,1,interjection
entr_27_PEQUEÑO_COTO_11,ah,2,interjection
entr_27_PLANTILLA_6,ah,4,interjection
entr_27_PLANTILLA_6,eh,1,interjection
entr_27_PLANTILLA_6,hhh,1,interjection
entr_28_ALUMNADO_JOVEN_2,eh,1,interjection
entr_28_ASOCIACIONES_MIRADAS_TORVAS_12,ah,1,interjection
entr_28_ASOCIACIONES_MIRADAS_TORVAS_12,libuah,1,interjection
entr_28_LA_TUNA_DISCRIMINA_11,ah,2,interjection
entr_28_RELACION_CON_DOCENCIA_9,ta,1,interjection
entr_29_CONSERVADURISMO_RADICAL_4,ah,2,interjection
entr_29_CONSERVADURISMO_RADICAL_4,eh,3,interjection
entr_29_GENTE_CON_LA_QUE_TRABAJO_2,uh,1,interjection
entr_31_A_POR_ELLO_1,ah,2,interjection
entr_31_A_POR_ELLO_1,eh,1,interjection
entr_31_FICHAS_A_MANO_7,ah,2,interjection
entr_31_FICHAS_A_MANO_7,eh,2,interjection
entr_35_AUTORITAS_9,eh,1,interjection
entr_35_AUTORITAS_9,hhh,1,interjection
entr_35_HABLAR_ACTUAR_12,ah,1,interjection
entr_35_HABLAR_ACTUAR_12,todo_lo_contrario,1,interjection
entr_35_TRADUJE_Y_RECUERDO_15,ah,2,interjection
entr_35_TRADUJE_Y_RECUERDO_15,eh,1,interjection
entr_37_CAMBIOS_QUE_SE_HAN_PRODUCIDO,eh,2,interjection
entr_37_DEDICACION,eh,1,interjection
entr_37_EJERCICIO_DE_LA_PROFESION_8,ah,1,interjection
entr_37_POLITICA_Y_ABOGACIA,ah,2,interjection
entr_37_PUES_AHI_QUE_FUI,ah,5,interjection
entr_37_PUES_AHI_QUE_FUI,eh,2,interjection
entr_37_SERVICIO_MILITAR,ah,1,interjection
entr_37_SERVICIO_MILITAR,eh,2,interjection
entr_38_EL_VALOR_DEL_LIBRO,hhh,1,interjection
entr_38_HACER_MIL_COSAS_7,uh,1,interjection
entr_38_LA_CAJA_9,ah,1,interjection
entr_38_LA_CAJA_9,ay,1,interjection
entr_38_LA_CAJA_9,eh,1,interjection
entr_38_LA_CAJA_9,huy,1,interjection
entr_38_LA_CAJA_9,oh,1,interjection
entr_38_LO_ARTESANO_FUNCIONAL_4,ah,1,interjection
entr_40_BERENJENAS_FRITAS_CON_MIEL,hhh,1,interjection
entr_40_CREMA_DE_MELON_CON_JAMON,ah,1,interjection
entr_40_CREMA_DE_MELON_CON_JAMON,huy,1,interjection
entr_40_FILETES_DE_POLLO_EN_SALSA_DE_SETAS,oh,1,interjection
entr_43_CRÊPES_DE_NIÑAS,ah,3,interjection
entr_43_DUENDES,ah,4,interjection
entr_43_DUENDES,eh,2,interjection
