aula_10_ORDENADOR_DE_TRES_FUNCIONES,dar,1,verb,main,participle,n/a,n/a,singular,masculine
aula_10_ORDENADOR_DE_TRES_FUNCIONES,tener,1,verb,main,subjunctive,present,3,singular,n/a
aula_10_ORDENADOR_DE_TRES_FUNCIONES,ser,10,verb,semiauxiliary,indicative,present,3,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,haber,1,verb,auxiliary,indicative,present,3,plural,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,haber,1,verb,auxiliary,infinitive,n/a,n/a,n/a,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,encontrar,1,verb,main,indicative,conditional,3,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,servir,1,verb,main,indicative,imperfect,3,plural,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,servir,1,verb,main,indicative,imperfect,3,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,tener,1,verb,main,indicative,imperfect,3,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,explicar,1,verb,main,indicative,present,1,plural,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,tener,1,verb,main,indicative,present,1,plural,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,creer,2,verb,main,indicative,present,1,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,saber,1,verb,main,indicative,present,1,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,querer,1,verb,main,indicative,present,2,plural,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,enseñar,1,verb,main,indicative,present,3,plural,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,ocurrir,1,verb,main,indicative,present,3,plural,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,servir,1,verb,main,indicative,present,3,plural,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,aplicar,1,verb,main,indicative,present,3,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,hacer,1,verb,main,indicative,present,3,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,enterar,1,verb,main,indicative,past,3,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,quedar,1,verb,main,indicative,past,3,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,aprender,2,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,hacer,4,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,pegar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,poner,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,saber,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,contar,1,verb,main,participle,n/a,n/a,singular,masculine
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,extender,1,verb,main,participle,n/a,n/a,singular,masculine
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,hacer,1,verb,main,participle,n/a,n/a,singular,masculine
