conv_01_MADRID_PUERTO_DE_MAR_3,a,9,adposition,preposition
conv_01_MADRID_PUERTO_DE_MAR_3,con,3,adposition,preposition
conv_01_MADRID_PUERTO_DE_MAR_3,de,15,adposition,preposition
conv_01_MADRID_PUERTO_DE_MAR_3,en,1,adposition,preposition
conv_01_MADRID_PUERTO_DE_MAR_3,hasta,1,adposition,preposition
conv_01_MADRID_PUERTO_DE_MAR_3,para,2,adposition,preposition
conv_01_MADRID_PUERTO_DE_MAR_3,por,2,adposition,preposition
conv_01_MADRID_PUERTO_DE_MAR_3,según,1,adposition,preposition
conv_01_MALA_NOCHE_6,a,15,adposition,preposition
conv_01_MALA_NOCHE_6,de,13,adposition,preposition
conv_01_MALA_NOCHE_6,desde,1,adposition,preposition
conv_01_MALA_NOCHE_6,para,5,adposition,preposition
conv_01_MALA_NOCHE_6,por,5,adposition,preposition
conv_01_QUE_REGALAR_5,a,6,adposition,preposition
conv_01_QUE_REGALAR_5,con,1,adposition,preposition
conv_01_QUE_REGALAR_5,de,4,adposition,preposition
conv_01_QUE_REGALAR_5,en,8,adposition,preposition
conv_01_QUE_REGALAR_5,para,3,adposition,preposition
conv_02_MONARPUBLICA,a,19,adposition,preposition
conv_02_MONARPUBLICA,con,5,adposition,preposition
conv_02_MONARPUBLICA,de,16,adposition,preposition
conv_02_MONARPUBLICA,dentro_de,1,adposition,preposition
conv_02_MONARPUBLICA,en,15,adposition,preposition
conv_02_MONARPUBLICA,encima_de,1,adposition,preposition
conv_02_MONARPUBLICA,hacia,1,adposition,preposition
conv_02_MONARPUBLICA,para,2,adposition,preposition
conv_02_MONARPUBLICA,por,4,adposition,preposition
conv_02_MONARPUBLICA,sin,1,adposition,preposition
conv_02_MONARPUBLICA,sobre,1,adposition,preposition
conv_03_CONFIO,a,10,adposition,preposition
conv_03_CONFIO,con,1,adposition,preposition
conv_03_CONFIO,de,2,adposition,preposition
conv_03_CONFIO,en,3,adposition,preposition
conv_03_CONFIO,para,1,adposition,preposition
conv_03_CONFIO,por,2,adposition,preposition
